,0,1,2,3,4,5,6,7,8
501,597,A1,A3,TY,C3,0,0,0,O_0
502,598,A1,A3,TY,C4,0,0,0,O_0
503,599,A1,A3,TY,TZ,0,0,0,O_0
504,601,A1,A3,C1,A2,0,transitivity,0,O_2
505,602,A1,A3,C1,A3,0,transitivity,0,O_2
506,603,A1,A3,C1,A4,0,transitivity,0,O_2
507,604,A1,A3,C1,TX,0,transitivity,0,O_2
508,606,A1,A3,C1,B2,0,transitivity,0,O_2
509,607,A1,A3,C1,B3,0,transitivity,0,O_2
510,608,A1,A3,C1,B4,0,transitivity,0,O_2
511,609,A1,A3,C1,TY,0,transitivity,0,O_2
512,611,A1,A3,C1,C2,0,transitivity,0,O_2
513,612,A1,A3,C1,C3,0,transitivity,0,O_2
514,613,A1,A3,C1,C4,0,transitivity,0,O_2
515,614,A1,A3,C1,TZ,0,transitivity,0,O_2
516,615,A1,A3,C2,A1,0,0,reflexivity,O_3
517,616,A1,A3,C2,A2,0,0,0,O_0
518,617,A1,A3,C2,A3,0,0,0,O_0
519,618,A1,A3,C2,A4,0,0,0,O_0
520,619,A1,A3,C2,TX,0,0,0,O_0
521,620,A1,A3,C2,B1,0,0,train,O_3
522,621,A1,A3,C2,B2,0,0,0,O_0
523,622,A1,A3,C2,B3,0,0,0,O_0
524,623,A1,A3,C2,B4,0,0,0,O_0
525,624,A1,A3,C2,TY,0,0,0,O_0
526,625,A1,A3,C2,C1,0,0,transitivity,O_3
527,626,A1,A3,C2,C2,0,0,0,O_0
528,627,A1,A3,C2,C3,0,0,0,O_0
529,628,A1,A3,C2,C4,0,0,0,O_0
530,629,A1,A3,C2,TZ,0,0,0,O_0
531,630,A1,A3,C3,A1,0,0,reflexivity,O_3
532,631,A1,A3,C3,A2,0,0,0,O_0
533,632,A1,A3,C3,A3,0,0,0,O_0
534,633,A1,A3,C3,A4,0,0,0,O_0
535,634,A1,A3,C3,TX,0,0,0,O_0
536,635,A1,A3,C3,B1,0,0,train,O_3
537,636,A1,A3,C3,B2,0,0,0,O_0
538,637,A1,A3,C3,B3,0,0,0,O_0
539,638,A1,A3,C3,B4,0,0,0,O_0
540,639,A1,A3,C3,TY,0,0,0,O_0
541,640,A1,A3,C3,C1,0,0,transitivity,O_3
542,641,A1,A3,C3,C2,0,0,0,O_0
543,642,A1,A3,C3,C3,0,0,0,O_0
544,643,A1,A3,C3,C4,0,0,0,O_0
545,644,A1,A3,C3,TZ,0,0,0,O_0
546,645,A1,A3,C4,A1,0,0,reflexivity,O_3
547,646,A1,A3,C4,A2,0,0,0,O_0
548,647,A1,A3,C4,A3,0,0,0,O_0
549,648,A1,A3,C4,A4,0,0,0,O_0
550,649,A1,A3,C4,TX,0,0,0,O_0
551,650,A1,A3,C4,B1,0,0,train,O_3
552,651,A1,A3,C4,B2,0,0,0,O_0
553,652,A1,A3,C4,B3,0,0,0,O_0
554,653,A1,A3,C4,B4,0,0,0,O_0
555,654,A1,A3,C4,TY,0,0,0,O_0
556,655,A1,A3,C4,C1,0,0,transitivity,O_3
557,656,A1,A3,C4,C2,0,0,0,O_0
558,657,A1,A3,C4,C3,0,0,0,O_0
559,658,A1,A3,C4,C4,0,0,0,O_0
560,659,A1,A3,C4,TZ,0,0,0,O_0
561,660,A1,A3,TZ,A1,0,0,reflexivity,O_3
562,661,A1,A3,TZ,A2,0,0,0,O_0
563,662,A1,A3,TZ,A3,0,0,0,O_0
564,663,A1,A3,TZ,A4,0,0,0,O_0
565,664,A1,A3,TZ,TX,0,0,0,O_0
566,665,A1,A3,TZ,B1,0,0,train,O_3
567,666,A1,A3,TZ,B2,0,0,0,O_0
568,667,A1,A3,TZ,B3,0,0,0,O_0
569,668,A1,A3,TZ,B4,0,0,0,O_0
570,669,A1,A3,TZ,TY,0,0,0,O_0
571,670,A1,A3,TZ,C1,0,0,transitivity,O_3
572,671,A1,A3,TZ,C2,0,0,0,O_0
573,672,A1,A3,TZ,C3,0,0,0,O_0
574,673,A1,A3,TZ,C4,0,0,0,O_0
575,674,A1,A3,TZ,TZ,0,0,0,O_0
576,676,A1,A4,A1,A2,0,reflexivity,0,O_2
577,677,A1,A4,A1,A3,0,reflexivity,0,O_2
578,678,A1,A4,A1,A4,0,reflexivity,0,O_2
579,679,A1,A4,A1,TX,0,reflexivity,0,O_2
580,681,A1,A4,A1,B2,0,reflexivity,0,O_2
581,682,A1,A4,A1,B3,0,reflexivity,0,O_2
582,683,A1,A4,A1,B4,0,reflexivity,0,O_2
583,684,A1,A4,A1,TY,0,reflexivity,0,O_2
584,686,A1,A4,A1,C2,0,reflexivity,0,O_2
585,687,A1,A4,A1,C3,0,reflexivity,0,O_2
586,688,A1,A4,A1,C4,0,reflexivity,0,O_2
587,689,A1,A4,A1,TZ,0,reflexivity,0,O_2
588,690,A1,A4,A2,A1,0,0,reflexivity,O_3
589,691,A1,A4,A2,A2,0,0,0,O_0
590,692,A1,A4,A2,A3,0,0,0,O_0
591,693,A1,A4,A2,A4,0,0,0,O_0
592,694,A1,A4,A2,TX,0,0,0,O_0
593,695,A1,A4,A2,B1,0,0,train,O_3
594,696,A1,A4,A2,B2,0,0,0,O_0
595,697,A1,A4,A2,B3,0,0,0,O_0
596,698,A1,A4,A2,B4,0,0,0,O_0
597,699,A1,A4,A2,TY,0,0,0,O_0
598,700,A1,A4,A2,C1,0,0,transitivity,O_3
599,701,A1,A4,A2,C2,0,0,0,O_0
600,702,A1,A4,A2,C3,0,0,0,O_0
601,703,A1,A4,A2,C4,0,0,0,O_0
602,704,A1,A4,A2,TZ,0,0,0,O_0
603,705,A1,A4,A3,A1,0,0,reflexivity,O_3
604,706,A1,A4,A3,A2,0,0,0,O_0
605,707,A1,A4,A3,A3,0,0,0,O_0
606,708,A1,A4,A3,A4,0,0,0,O_0
607,709,A1,A4,A3,TX,0,0,0,O_0
608,710,A1,A4,A3,B1,0,0,train,O_3
609,711,A1,A4,A3,B2,0,0,0,O_0
610,712,A1,A4,A3,B3,0,0,0,O_0
611,713,A1,A4,A3,B4,0,0,0,O_0
612,714,A1,A4,A3,TY,0,0,0,O_0
613,715,A1,A4,A3,C1,0,0,transitivity,O_3
614,716,A1,A4,A3,C2,0,0,0,O_0
615,717,A1,A4,A3,C3,0,0,0,O_0
616,718,A1,A4,A3,C4,0,0,0,O_0
617,719,A1,A4,A3,TZ,0,0,0,O_0
618,720,A1,A4,A4,A1,0,0,reflexivity,O_3
619,721,A1,A4,A4,A2,0,0,0,O_0
620,722,A1,A4,A4,A3,0,0,0,O_0
621,723,A1,A4,A4,A4,0,0,0,O_0
622,724,A1,A4,A4,TX,0,0,0,O_0
623,725,A1,A4,A4,B1,0,0,train,O_3
624,726,A1,A4,A4,B2,0,0,0,O_0
625,727,A1,A4,A4,B3,0,0,0,O_0
626,728,A1,A4,A4,B4,0,0,0,O_0
627,729,A1,A4,A4,TY,0,0,0,O_0
628,730,A1,A4,A4,C1,0,0,transitivity,O_3
629,731,A1,A4,A4,C2,0,0,0,O_0
630,732,A1,A4,A4,C3,0,0,0,O_0
631,733,A1,A4,A4,C4,0,0,0,O_0
632,734,A1,A4,A4,TZ,0,0,0,O_0
633,735,A1,A4,TX,A1,0,0,reflexivity,O_3
634,736,A1,A4,TX,A2,0,0,0,O_0
635,737,A1,A4,TX,A3,0,0,0,O_0
636,738,A1,A4,TX,A4,0,0,0,O_0
637,739,A1,A4,TX,TX,0,0,0,O_0
638,740,A1,A4,TX,B1,0,0,train,O_3
639,741,A1,A4,TX,B2,0,0,0,O_0
640,742,A1,A4,TX,B3,0,0,0,O_0
641,743,A1,A4,TX,B4,0,0,0,O_0
642,744,A1,A4,TX,TY,0,0,0,O_0
643,745,A1,A4,TX,C1,0,0,transitivity,O_3
644,746,A1,A4,TX,C2,0,0,0,O_0
645,747,A1,A4,TX,C3,0,0,0,O_0
646,748,A1,A4,TX,C4,0,0,0,O_0
647,749,A1,A4,TX,TZ,0,0,0,O_0
648,751,A1,A4,B1,A2,0,train,0,O_2
649,752,A1,A4,B1,A3,0,train,0,O_2
650,753,A1,A4,B1,A4,0,train,0,O_2
651,754,A1,A4,B1,TX,0,train,0,O_2
652,756,A1,A4,B1,B2,0,train,0,O_2
653,757,A1,A4,B1,B3,0,train,0,O_2
654,758,A1,A4,B1,B4,0,train,0,O_2
655,759,A1,A4,B1,TY,0,train,0,O_2
656,761,A1,A4,B1,C2,0,train,0,O_2
657,762,A1,A4,B1,C3,0,train,0,O_2
658,763,A1,A4,B1,C4,0,train,0,O_2
659,764,A1,A4,B1,TZ,0,train,0,O_2
660,765,A1,A4,B2,A1,0,0,reflexivity,O_3
661,766,A1,A4,B2,A2,0,0,0,O_0
662,767,A1,A4,B2,A3,0,0,0,O_0
663,768,A1,A4,B2,A4,0,0,0,O_0
664,769,A1,A4,B2,TX,0,0,0,O_0
665,770,A1,A4,B2,B1,0,0,train,O_3
666,771,A1,A4,B2,B2,0,0,0,O_0
667,772,A1,A4,B2,B3,0,0,0,O_0
668,773,A1,A4,B2,B4,0,0,0,O_0
669,774,A1,A4,B2,TY,0,0,0,O_0
670,775,A1,A4,B2,C1,0,0,transitivity,O_3
671,776,A1,A4,B2,C2,0,0,0,O_0
672,777,A1,A4,B2,C3,0,0,0,O_0
673,778,A1,A4,B2,C4,0,0,0,O_0
674,779,A1,A4,B2,TZ,0,0,0,O_0
675,780,A1,A4,B3,A1,0,0,reflexivity,O_3
676,781,A1,A4,B3,A2,0,0,0,O_0
677,782,A1,A4,B3,A3,0,0,0,O_0
678,783,A1,A4,B3,A4,0,0,0,O_0
679,784,A1,A4,B3,TX,0,0,0,O_0
680,785,A1,A4,B3,B1,0,0,train,O_3
681,786,A1,A4,B3,B2,0,0,0,O_0
682,787,A1,A4,B3,B3,0,0,0,O_0
683,788,A1,A4,B3,B4,0,0,0,O_0
684,789,A1,A4,B3,TY,0,0,0,O_0
685,790,A1,A4,B3,C1,0,0,transitivity,O_3
686,791,A1,A4,B3,C2,0,0,0,O_0
687,792,A1,A4,B3,C3,0,0,0,O_0
688,793,A1,A4,B3,C4,0,0,0,O_0
689,794,A1,A4,B3,TZ,0,0,0,O_0
690,795,A1,A4,B4,A1,0,0,reflexivity,O_3
691,796,A1,A4,B4,A2,0,0,0,O_0
692,797,A1,A4,B4,A3,0,0,0,O_0
693,798,A1,A4,B4,A4,0,0,0,O_0
694,799,A1,A4,B4,TX,0,0,0,O_0
695,800,A1,A4,B4,B1,0,0,train,O_3
696,801,A1,A4,B4,B2,0,0,0,O_0
697,802,A1,A4,B4,B3,0,0,0,O_0
698,803,A1,A4,B4,B4,0,0,0,O_0
699,804,A1,A4,B4,TY,0,0,0,O_0
700,805,A1,A4,B4,C1,0,0,transitivity,O_3
701,806,A1,A4,B4,C2,0,0,0,O_0
702,807,A1,A4,B4,C3,0,0,0,O_0
703,808,A1,A4,B4,C4,0,0,0,O_0
704,809,A1,A4,B4,TZ,0,0,0,O_0
705,810,A1,A4,TY,A1,0,0,reflexivity,O_3
706,811,A1,A4,TY,A2,0,0,0,O_0
707,812,A1,A4,TY,A3,0,0,0,O_0
708,813,A1,A4,TY,A4,0,0,0,O_0
709,814,A1,A4,TY,TX,0,0,0,O_0
710,815,A1,A4,TY,B1,0,0,train,O_3
711,816,A1,A4,TY,B2,0,0,0,O_0
712,817,A1,A4,TY,B3,0,0,0,O_0
713,818,A1,A4,TY,B4,0,0,0,O_0
714,819,A1,A4,TY,TY,0,0,0,O_0
715,820,A1,A4,TY,C1,0,0,transitivity,O_3
716,821,A1,A4,TY,C2,0,0,0,O_0
717,822,A1,A4,TY,C3,0,0,0,O_0
718,823,A1,A4,TY,C4,0,0,0,O_0
719,824,A1,A4,TY,TZ,0,0,0,O_0
720,826,A1,A4,C1,A2,0,transitivity,0,O_2
721,827,A1,A4,C1,A3,0,transitivity,0,O_2
722,828,A1,A4,C1,A4,0,transitivity,0,O_2
723,829,A1,A4,C1,TX,0,transitivity,0,O_2
724,831,A1,A4,C1,B2,0,transitivity,0,O_2
725,832,A1,A4,C1,B3,0,transitivity,0,O_2
726,833,A1,A4,C1,B4,0,transitivity,0,O_2
727,834,A1,A4,C1,TY,0,transitivity,0,O_2
728,836,A1,A4,C1,C2,0,transitivity,0,O_2
729,837,A1,A4,C1,C3,0,transitivity,0,O_2
730,838,A1,A4,C1,C4,0,transitivity,0,O_2
731,839,A1,A4,C1,TZ,0,transitivity,0,O_2
732,840,A1,A4,C2,A1,0,0,reflexivity,O_3
733,841,A1,A4,C2,A2,0,0,0,O_0
734,842,A1,A4,C2,A3,0,0,0,O_0
735,843,A1,A4,C2,A4,0,0,0,O_0
736,844,A1,A4,C2,TX,0,0,0,O_0
737,845,A1,A4,C2,B1,0,0,train,O_3
738,846,A1,A4,C2,B2,0,0,0,O_0
739,847,A1,A4,C2,B3,0,0,0,O_0
740,848,A1,A4,C2,B4,0,0,0,O_0
741,849,A1,A4,C2,TY,0,0,0,O_0
742,850,A1,A4,C2,C1,0,0,transitivity,O_3
743,851,A1,A4,C2,C2,0,0,0,O_0
744,852,A1,A4,C2,C3,0,0,0,O_0
745,853,A1,A4,C2,C4,0,0,0,O_0
746,854,A1,A4,C2,TZ,0,0,0,O_0
747,855,A1,A4,C3,A1,0,0,reflexivity,O_3
748,856,A1,A4,C3,A2,0,0,0,O_0
749,857,A1,A4,C3,A3,0,0,0,O_0
750,858,A1,A4,C3,A4,0,0,0,O_0
751,859,A1,A4,C3,TX,0,0,0,O_0
752,860,A1,A4,C3,B1,0,0,train,O_3
753,861,A1,A4,C3,B2,0,0,0,O_0
754,862,A1,A4,C3,B3,0,0,0,O_0
755,863,A1,A4,C3,B4,0,0,0,O_0
756,864,A1,A4,C3,TY,0,0,0,O_0
757,865,A1,A4,C3,C1,0,0,transitivity,O_3
758,866,A1,A4,C3,C2,0,0,0,O_0
759,867,A1,A4,C3,C3,0,0,0,O_0
760,868,A1,A4,C3,C4,0,0,0,O_0
761,869,A1,A4,C3,TZ,0,0,0,O_0
762,870,A1,A4,C4,A1,0,0,reflexivity,O_3
763,871,A1,A4,C4,A2,0,0,0,O_0
764,872,A1,A4,C4,A3,0,0,0,O_0
765,873,A1,A4,C4,A4,0,0,0,O_0
766,874,A1,A4,C4,TX,0,0,0,O_0
767,875,A1,A4,C4,B1,0,0,train,O_3
768,876,A1,A4,C4,B2,0,0,0,O_0
769,877,A1,A4,C4,B3,0,0,0,O_0
770,878,A1,A4,C4,B4,0,0,0,O_0
771,879,A1,A4,C4,TY,0,0,0,O_0
772,880,A1,A4,C4,C1,0,0,transitivity,O_3
773,881,A1,A4,C4,C2,0,0,0,O_0
774,882,A1,A4,C4,C3,0,0,0,O_0
775,883,A1,A4,C4,C4,0,0,0,O_0
776,884,A1,A4,C4,TZ,0,0,0,O_0
777,885,A1,A4,TZ,A1,0,0,reflexivity,O_3
778,886,A1,A4,TZ,A2,0,0,0,O_0
779,887,A1,A4,TZ,A3,0,0,0,O_0
780,888,A1,A4,TZ,A4,0,0,0,O_0
781,889,A1,A4,TZ,TX,0,0,0,O_0
782,890,A1,A4,TZ,B1,0,0,train,O_3
783,891,A1,A4,TZ,B2,0,0,0,O_0
784,892,A1,A4,TZ,B3,0,0,0,O_0
785,893,A1,A4,TZ,B4,0,0,0,O_0
786,894,A1,A4,TZ,TY,0,0,0,O_0
787,895,A1,A4,TZ,C1,0,0,transitivity,O_3
788,896,A1,A4,TZ,C2,0,0,0,O_0
789,897,A1,A4,TZ,C3,0,0,0,O_0
790,898,A1,A4,TZ,C4,0,0,0,O_0
791,899,A1,A4,TZ,TZ,0,0,0,O_0
792,901,A1,TX,A1,A2,0,reflexivity,0,O_2
793,902,A1,TX,A1,A3,0,reflexivity,0,O_2
794,903,A1,TX,A1,A4,0,reflexivity,0,O_2
795,904,A1,TX,A1,TX,0,reflexivity,0,O_2
796,906,A1,TX,A1,B2,0,reflexivity,0,O_2
797,907,A1,TX,A1,B3,0,reflexivity,0,O_2
798,908,A1,TX,A1,B4,0,reflexivity,0,O_2
799,909,A1,TX,A1,TY,0,reflexivity,0,O_2
800,911,A1,TX,A1,C2,0,reflexivity,0,O_2
801,912,A1,TX,A1,C3,0,reflexivity,0,O_2
802,913,A1,TX,A1,C4,0,reflexivity,0,O_2
803,914,A1,TX,A1,TZ,0,reflexivity,0,O_2
804,915,A1,TX,A2,A1,0,0,reflexivity,O_3
805,916,A1,TX,A2,A2,0,0,0,O_0
806,917,A1,TX,A2,A3,0,0,0,O_0
807,918,A1,TX,A2,A4,0,0,0,O_0
808,919,A1,TX,A2,TX,0,0,0,O_0
809,920,A1,TX,A2,B1,0,0,train,O_3
810,921,A1,TX,A2,B2,0,0,0,O_0
811,922,A1,TX,A2,B3,0,0,0,O_0
812,923,A1,TX,A2,B4,0,0,0,O_0
813,924,A1,TX,A2,TY,0,0,0,O_0
814,925,A1,TX,A2,C1,0,0,transitivity,O_3
815,926,A1,TX,A2,C2,0,0,0,O_0
816,927,A1,TX,A2,C3,0,0,0,O_0
817,928,A1,TX,A2,C4,0,0,0,O_0
818,929,A1,TX,A2,TZ,0,0,0,O_0
819,930,A1,TX,A3,A1,0,0,reflexivity,O_3
820,931,A1,TX,A3,A2,0,0,0,O_0
821,932,A1,TX,A3,A3,0,0,0,O_0
822,933,A1,TX,A3,A4,0,0,0,O_0
823,934,A1,TX,A3,TX,0,0,0,O_0
824,935,A1,TX,A3,B1,0,0,train,O_3
825,936,A1,TX,A3,B2,0,0,0,O_0
826,937,A1,TX,A3,B3,0,0,0,O_0
827,938,A1,TX,A3,B4,0,0,0,O_0
828,939,A1,TX,A3,TY,0,0,0,O_0
829,940,A1,TX,A3,C1,0,0,transitivity,O_3
830,941,A1,TX,A3,C2,0,0,0,O_0
831,942,A1,TX,A3,C3,0,0,0,O_0
832,943,A1,TX,A3,C4,0,0,0,O_0
833,944,A1,TX,A3,TZ,0,0,0,O_0
834,945,A1,TX,A4,A1,0,0,reflexivity,O_3
835,946,A1,TX,A4,A2,0,0,0,O_0
836,947,A1,TX,A4,A3,0,0,0,O_0
837,948,A1,TX,A4,A4,0,0,0,O_0
838,949,A1,TX,A4,TX,0,0,0,O_0
839,950,A1,TX,A4,B1,0,0,train,O_3
840,951,A1,TX,A4,B2,0,0,0,O_0
841,952,A1,TX,A4,B3,0,0,0,O_0
842,953,A1,TX,A4,B4,0,0,0,O_0
843,954,A1,TX,A4,TY,0,0,0,O_0
844,955,A1,TX,A4,C1,0,0,transitivity,O_3
845,956,A1,TX,A4,C2,0,0,0,O_0
846,957,A1,TX,A4,C3,0,0,0,O_0
847,958,A1,TX,A4,C4,0,0,0,O_0
848,959,A1,TX,A4,TZ,0,0,0,O_0
849,960,A1,TX,TX,A1,0,0,reflexivity,O_3
850,961,A1,TX,TX,A2,0,0,0,O_0
851,962,A1,TX,TX,A3,0,0,0,O_0
852,963,A1,TX,TX,A4,0,0,0,O_0
853,964,A1,TX,TX,TX,0,0,0,O_0
854,965,A1,TX,TX,B1,0,0,train,O_3
855,966,A1,TX,TX,B2,0,0,0,O_0
856,967,A1,TX,TX,B3,0,0,0,O_0
857,968,A1,TX,TX,B4,0,0,0,O_0
858,969,A1,TX,TX,TY,0,0,0,O_0
859,970,A1,TX,TX,C1,0,0,transitivity,O_3
860,971,A1,TX,TX,C2,0,0,0,O_0
861,972,A1,TX,TX,C3,0,0,0,O_0
862,973,A1,TX,TX,C4,0,0,0,O_0
863,974,A1,TX,TX,TZ,0,0,0,O_0
864,976,A1,TX,B1,A2,0,train,0,O_2
865,977,A1,TX,B1,A3,0,train,0,O_2
866,978,A1,TX,B1,A4,0,train,0,O_2
867,979,A1,TX,B1,TX,0,train,0,O_2
868,981,A1,TX,B1,B2,0,train,0,O_2
869,982,A1,TX,B1,B3,0,train,0,O_2
870,983,A1,TX,B1,B4,0,train,0,O_2
871,984,A1,TX,B1,TY,0,train,0,O_2
872,986,A1,TX,B1,C2,0,train,0,O_2
873,987,A1,TX,B1,C3,0,train,0,O_2
874,988,A1,TX,B1,C4,0,train,0,O_2
875,989,A1,TX,B1,TZ,0,train,0,O_2
876,990,A1,TX,B2,A1,0,0,reflexivity,O_3
877,991,A1,TX,B2,A2,0,0,0,O_0
878,992,A1,TX,B2,A3,0,0,0,O_0
879,993,A1,TX,B2,A4,0,0,0,O_0
880,994,A1,TX,B2,TX,0,0,0,O_0
881,995,A1,TX,B2,B1,0,0,train,O_3
882,996,A1,TX,B2,B2,0,0,0,O_0
883,997,A1,TX,B2,B3,0,0,0,O_0
884,998,A1,TX,B2,B4,0,0,0,O_0
885,999,A1,TX,B2,TY,0,0,0,O_0
886,1000,A1,TX,B2,C1,0,0,transitivity,O_3
887,1001,A1,TX,B2,C2,0,0,0,O_0
888,1002,A1,TX,B2,C3,0,0,0,O_0
889,1003,A1,TX,B2,C4,0,0,0,O_0
890,1004,A1,TX,B2,TZ,0,0,0,O_0
891,1005,A1,TX,B3,A1,0,0,reflexivity,O_3
892,1006,A1,TX,B3,A2,0,0,0,O_0
893,1007,A1,TX,B3,A3,0,0,0,O_0
894,1008,A1,TX,B3,A4,0,0,0,O_0
895,1009,A1,TX,B3,TX,0,0,0,O_0
896,1010,A1,TX,B3,B1,0,0,train,O_3
897,1011,A1,TX,B3,B2,0,0,0,O_0
898,1012,A1,TX,B3,B3,0,0,0,O_0
899,1013,A1,TX,B3,B4,0,0,0,O_0
900,1014,A1,TX,B3,TY,0,0,0,O_0
901,1015,A1,TX,B3,C1,0,0,transitivity,O_3
902,1016,A1,TX,B3,C2,0,0,0,O_0
903,1017,A1,TX,B3,C3,0,0,0,O_0
904,1018,A1,TX,B3,C4,0,0,0,O_0
905,1019,A1,TX,B3,TZ,0,0,0,O_0
906,1020,A1,TX,B4,A1,0,0,reflexivity,O_3
907,1021,A1,TX,B4,A2,0,0,0,O_0
908,1022,A1,TX,B4,A3,0,0,0,O_0
909,1023,A1,TX,B4,A4,0,0,0,O_0
910,1024,A1,TX,B4,TX,0,0,0,O_0
911,1025,A1,TX,B4,B1,0,0,train,O_3
912,1026,A1,TX,B4,B2,0,0,0,O_0
913,1027,A1,TX,B4,B3,0,0,0,O_0
914,1028,A1,TX,B4,B4,0,0,0,O_0
915,1029,A1,TX,B4,TY,0,0,0,O_0
916,1030,A1,TX,B4,C1,0,0,transitivity,O_3
917,1031,A1,TX,B4,C2,0,0,0,O_0
918,1032,A1,TX,B4,C3,0,0,0,O_0
919,1033,A1,TX,B4,C4,0,0,0,O_0
920,1034,A1,TX,B4,TZ,0,0,0,O_0
921,1035,A1,TX,TY,A1,0,0,reflexivity,O_3
922,1036,A1,TX,TY,A2,0,0,0,O_0
923,1037,A1,TX,TY,A3,0,0,0,O_0
924,1038,A1,TX,TY,A4,0,0,0,O_0
925,1039,A1,TX,TY,TX,0,0,0,O_0
926,1040,A1,TX,TY,B1,0,0,train,O_3
927,1041,A1,TX,TY,B2,0,0,0,O_0
928,1042,A1,TX,TY,B3,0,0,0,O_0
929,1043,A1,TX,TY,B4,0,0,0,O_0
930,1044,A1,TX,TY,TY,0,0,0,O_0
931,1045,A1,TX,TY,C1,0,0,transitivity,O_3
932,1046,A1,TX,TY,C2,0,0,0,O_0
933,1047,A1,TX,TY,C3,0,0,0,O_0
934,1048,A1,TX,TY,C4,0,0,0,O_0
935,1049,A1,TX,TY,TZ,0,0,0,O_0
936,1051,A1,TX,C1,A2,0,transitivity,0,O_2
937,1052,A1,TX,C1,A3,0,transitivity,0,O_2
938,1053,A1,TX,C1,A4,0,transitivity,0,O_2
939,1054,A1,TX,C1,TX,0,transitivity,0,O_2
940,1056,A1,TX,C1,B2,0,transitivity,0,O_2
941,1057,A1,TX,C1,B3,0,transitivity,0,O_2
942,1058,A1,TX,C1,B4,0,transitivity,0,O_2
943,1059,A1,TX,C1,TY,0,transitivity,0,O_2
944,1061,A1,TX,C1,C2,0,transitivity,0,O_2
945,1062,A1,TX,C1,C3,0,transitivity,0,O_2
946,1063,A1,TX,C1,C4,0,transitivity,0,O_2
947,1064,A1,TX,C1,TZ,0,transitivity,0,O_2
948,1065,A1,TX,C2,A1,0,0,reflexivity,O_3
949,1066,A1,TX,C2,A2,0,0,0,O_0
950,1067,A1,TX,C2,A3,0,0,0,O_0
951,1068,A1,TX,C2,A4,0,0,0,O_0
952,1069,A1,TX,C2,TX,0,0,0,O_0
953,1070,A1,TX,C2,B1,0,0,train,O_3
954,1071,A1,TX,C2,B2,0,0,0,O_0
955,1072,A1,TX,C2,B3,0,0,0,O_0
956,1073,A1,TX,C2,B4,0,0,0,O_0
957,1074,A1,TX,C2,TY,0,0,0,O_0
958,1075,A1,TX,C2,C1,0,0,transitivity,O_3
959,1076,A1,TX,C2,C2,0,0,0,O_0
960,1077,A1,TX,C2,C3,0,0,0,O_0
961,1078,A1,TX,C2,C4,0,0,0,O_0
962,1079,A1,TX,C2,TZ,0,0,0,O_0
963,1080,A1,TX,C3,A1,0,0,reflexivity,O_3
964,1081,A1,TX,C3,A2,0,0,0,O_0
965,1082,A1,TX,C3,A3,0,0,0,O_0
966,1083,A1,TX,C3,A4,0,0,0,O_0
967,1084,A1,TX,C3,TX,0,0,0,O_0
968,1085,A1,TX,C3,B1,0,0,train,O_3
969,1086,A1,TX,C3,B2,0,0,0,O_0
970,1087,A1,TX,C3,B3,0,0,0,O_0
971,1088,A1,TX,C3,B4,0,0,0,O_0
972,1089,A1,TX,C3,TY,0,0,0,O_0
973,1090,A1,TX,C3,C1,0,0,transitivity,O_3
974,1091,A1,TX,C3,C2,0,0,0,O_0
975,1092,A1,TX,C3,C3,0,0,0,O_0
976,1093,A1,TX,C3,C4,0,0,0,O_0
977,1094,A1,TX,C3,TZ,0,0,0,O_0
978,1095,A1,TX,C4,A1,0,0,reflexivity,O_3
979,1096,A1,TX,C4,A2,0,0,0,O_0
980,1097,A1,TX,C4,A3,0,0,0,O_0
981,1098,A1,TX,C4,A4,0,0,0,O_0
982,1099,A1,TX,C4,TX,0,0,0,O_0
983,1100,A1,TX,C4,B1,0,0,train,O_3
984,1101,A1,TX,C4,B2,0,0,0,O_0
985,1102,A1,TX,C4,B3,0,0,0,O_0
986,1103,A1,TX,C4,B4,0,0,0,O_0
987,1104,A1,TX,C4,TY,0,0,0,O_0
988,1105,A1,TX,C4,C1,0,0,transitivity,O_3
989,1106,A1,TX,C4,C2,0,0,0,O_0
990,1107,A1,TX,C4,C3,0,0,0,O_0
991,1108,A1,TX,C4,C4,0,0,0,O_0
992,1109,A1,TX,C4,TZ,0,0,0,O_0
993,1110,A1,TX,TZ,A1,0,0,reflexivity,O_3
994,1111,A1,TX,TZ,A2,0,0,0,O_0
995,1112,A1,TX,TZ,A3,0,0,0,O_0
996,1113,A1,TX,TZ,A4,0,0,0,O_0
997,1114,A1,TX,TZ,TX,0,0,0,O_0
998,1115,A1,TX,TZ,B1,0,0,train,O_3
999,1116,A1,TX,TZ,B2,0,0,0,O_0
1000,1117,A1,TX,TZ,B3,0,0,0,O_0
1001,1118,A1,TX,TZ,B4,0,0,0,O_0
1002,1119,A1,TX,TZ,TY,0,0,0,O_0
1003,1120,A1,TX,TZ,C1,0,0,transitivity,O_3
1004,1121,A1,TX,TZ,C2,0,0,0,O_0
1005,1122,A1,TX,TZ,C3,0,0,0,O_0
1006,1123,A1,TX,TZ,C4,0,0,0,O_0
1007,1124,A1,TX,TZ,TZ,0,0,0,O_0
1008,1141,A1,B1,A2,A2,train,0,0,O_1
1009,1142,A1,B1,A2,A3,train,0,0,O_1
1010,1143,A1,B1,A2,A4,train,0,0,O_1
1011,1144,A1,B1,A2,TX,train,0,0,O_1
1012,1146,A1,B1,A2,B2,train,0,0,O_1
1013,1147,A1,B1,A2,B3,train,0,0,O_1
