id_trial,st_sample,st_comp1,st_comp2,st_comp3,sample_c1_subset,sample_c2_subset,sample_c3_subset,option_answer
637,A1,A3,C3,B3,0,0,0,O_0
638,A1,A3,C3,B4,0,0,0,O_0
639,A1,A3,C3,TY,0,0,0,O_0
640,A1,A3,C3,C1,0,0,transitivity,O_3
641,A1,A3,C3,C2,0,0,0,O_0
642,A1,A3,C3,C3,0,0,0,O_0
643,A1,A3,C3,C4,0,0,0,O_0
644,A1,A3,C3,TZ,0,0,0,O_0
645,A1,A3,C4,A1,0,0,reflexivity,O_3
646,A1,A3,C4,A2,0,0,0,O_0
647,A1,A3,C4,A3,0,0,0,O_0
648,A1,A3,C4,A4,0,0,0,O_0
649,A1,A3,C4,TX,0,0,0,O_0
650,A1,A3,C4,B1,0,0,train,O_3
651,A1,A3,C4,B2,0,0,0,O_0
652,A1,A3,C4,B3,0,0,0,O_0
653,A1,A3,C4,B4,0,0,0,O_0
654,A1,A3,C4,TY,0,0,0,O_0
655,A1,A3,C4,C1,0,0,transitivity,O_3
656,A1,A3,C4,C2,0,0,0,O_0
657,A1,A3,C4,C3,0,0,0,O_0
658,A1,A3,C4,C4,0,0,0,O_0
659,A1,A3,C4,TZ,0,0,0,O_0
660,A1,A3,TZ,A1,0,0,reflexivity,O_3
661,A1,A3,TZ,A2,0,0,0,O_0
662,A1,A3,TZ,A3,0,0,0,O_0
663,A1,A3,TZ,A4,0,0,0,O_0
664,A1,A3,TZ,TX,0,0,0,O_0
665,A1,A3,TZ,B1,0,0,train,O_3
666,A1,A3,TZ,B2,0,0,0,O_0
667,A1,A3,TZ,B3,0,0,0,O_0
668,A1,A3,TZ,B4,0,0,0,O_0
669,A1,A3,TZ,TY,0,0,0,O_0
670,A1,A3,TZ,C1,0,0,transitivity,O_3
671,A1,A3,TZ,C2,0,0,0,O_0
672,A1,A3,TZ,C3,0,0,0,O_0
673,A1,A3,TZ,C4,0,0,0,O_0
674,A1,A3,TZ,TZ,0,0,0,O_0
676,A1,A4,A1,A2,0,reflexivity,0,O_2
677,A1,A4,A1,A3,0,reflexivity,0,O_2
678,A1,A4,A1,A4,0,reflexivity,0,O_2
679,A1,A4,A1,TX,0,reflexivity,0,O_2
681,A1,A4,A1,B2,0,reflexivity,0,O_2
682,A1,A4,A1,B3,0,reflexivity,0,O_2
683,A1,A4,A1,B4,0,reflexivity,0,O_2
684,A1,A4,A1,TY,0,reflexivity,0,O_2
686,A1,A4,A1,C2,0,reflexivity,0,O_2
687,A1,A4,A1,C3,0,reflexivity,0,O_2
688,A1,A4,A1,C4,0,reflexivity,0,O_2
689,A1,A4,A1,TZ,0,reflexivity,0,O_2
690,A1,A4,A2,A1,0,0,reflexivity,O_3
691,A1,A4,A2,A2,0,0,0,O_0
692,A1,A4,A2,A3,0,0,0,O_0
693,A1,A4,A2,A4,0,0,0,O_0
694,A1,A4,A2,TX,0,0,0,O_0
695,A1,A4,A2,B1,0,0,train,O_3
696,A1,A4,A2,B2,0,0,0,O_0
697,A1,A4,A2,B3,0,0,0,O_0
698,A1,A4,A2,B4,0,0,0,O_0
699,A1,A4,A2,TY,0,0,0,O_0
700,A1,A4,A2,C1,0,0,transitivity,O_3
701,A1,A4,A2,C2,0,0,0,O_0
702,A1,A4,A2,C3,0,0,0,O_0
703,A1,A4,A2,C4,0,0,0,O_0
704,A1,A4,A2,TZ,0,0,0,O_0
705,A1,A4,A3,A1,0,0,reflexivity,O_3
706,A1,A4,A3,A2,0,0,0,O_0
707,A1,A4,A3,A3,0,0,0,O_0
708,A1,A4,A3,A4,0,0,0,O_0
709,A1,A4,A3,TX,0,0,0,O_0
710,A1,A4,A3,B1,0,0,train,O_3
711,A1,A4,A3,B2,0,0,0,O_0
712,A1,A4,A3,B3,0,0,0,O_0
713,A1,A4,A3,B4,0,0,0,O_0
714,A1,A4,A3,TY,0,0,0,O_0
715,A1,A4,A3,C1,0,0,transitivity,O_3
716,A1,A4,A3,C2,0,0,0,O_0
717,A1,A4,A3,C3,0,0,0,O_0
718,A1,A4,A3,C4,0,0,0,O_0
719,A1,A4,A3,TZ,0,0,0,O_0
720,A1,A4,A4,A1,0,0,reflexivity,O_3
721,A1,A4,A4,A2,0,0,0,O_0
722,A1,A4,A4,A3,0,0,0,O_0
723,A1,A4,A4,A4,0,0,0,O_0
724,A1,A4,A4,TX,0,0,0,O_0
725,A1,A4,A4,B1,0,0,train,O_3
726,A1,A4,A4,B2,0,0,0,O_0
727,A1,A4,A4,B3,0,0,0,O_0
728,A1,A4,A4,B4,0,0,0,O_0
729,A1,A4,A4,TY,0,0,0,O_0
730,A1,A4,A4,C1,0,0,transitivity,O_3
731,A1,A4,A4,C2,0,0,0,O_0
732,A1,A4,A4,C3,0,0,0,O_0
733,A1,A4,A4,C4,0,0,0,O_0
734,A1,A4,A4,TZ,0,0,0,O_0
735,A1,A4,TX,A1,0,0,reflexivity,O_3
736,A1,A4,TX,A2,0,0,0,O_0
737,A1,A4,TX,A3,0,0,0,O_0
738,A1,A4,TX,A4,0,0,0,O_0
739,A1,A4,TX,TX,0,0,0,O_0
740,A1,A4,TX,B1,0,0,train,O_3
741,A1,A4,TX,B2,0,0,0,O_0
742,A1,A4,TX,B3,0,0,0,O_0
743,A1,A4,TX,B4,0,0,0,O_0
744,A1,A4,TX,TY,0,0,0,O_0
745,A1,A4,TX,C1,0,0,transitivity,O_3
746,A1,A4,TX,C2,0,0,0,O_0
747,A1,A4,TX,C3,0,0,0,O_0
748,A1,A4,TX,C4,0,0,0,O_0
749,A1,A4,TX,TZ,0,0,0,O_0
751,A1,A4,B1,A2,0,train,0,O_2
752,A1,A4,B1,A3,0,train,0,O_2
753,A1,A4,B1,A4,0,train,0,O_2
754,A1,A4,B1,TX,0,train,0,O_2
756,A1,A4,B1,B2,0,train,0,O_2
757,A1,A4,B1,B3,0,train,0,O_2
758,A1,A4,B1,B4,0,train,0,O_2
759,A1,A4,B1,TY,0,train,0,O_2
761,A1,A4,B1,C2,0,train,0,O_2
762,A1,A4,B1,C3,0,train,0,O_2
763,A1,A4,B1,C4,0,train,0,O_2
764,A1,A4,B1,TZ,0,train,0,O_2
765,A1,A4,B2,A1,0,0,reflexivity,O_3
766,A1,A4,B2,A2,0,0,0,O_0
767,A1,A4,B2,A3,0,0,0,O_0
768,A1,A4,B2,A4,0,0,0,O_0
769,A1,A4,B2,TX,0,0,0,O_0
770,A1,A4,B2,B1,0,0,train,O_3
771,A1,A4,B2,B2,0,0,0,O_0
772,A1,A4,B2,B3,0,0,0,O_0
773,A1,A4,B2,B4,0,0,0,O_0
774,A1,A4,B2,TY,0,0,0,O_0
775,A1,A4,B2,C1,0,0,transitivity,O_3
776,A1,A4,B2,C2,0,0,0,O_0
777,A1,A4,B2,C3,0,0,0,O_0
778,A1,A4,B2,C4,0,0,0,O_0
779,A1,A4,B2,TZ,0,0,0,O_0
780,A1,A4,B3,A1,0,0,reflexivity,O_3
781,A1,A4,B3,A2,0,0,0,O_0
782,A1,A4,B3,A3,0,0,0,O_0
783,A1,A4,B3,A4,0,0,0,O_0
784,A1,A4,B3,TX,0,0,0,O_0
785,A1,A4,B3,B1,0,0,train,O_3
786,A1,A4,B3,B2,0,0,0,O_0
787,A1,A4,B3,B3,0,0,0,O_0
788,A1,A4,B3,B4,0,0,0,O_0
789,A1,A4,B3,TY,0,0,0,O_0
790,A1,A4,B3,C1,0,0,transitivity,O_3
791,A1,A4,B3,C2,0,0,0,O_0
792,A1,A4,B3,C3,0,0,0,O_0
793,A1,A4,B3,C4,0,0,0,O_0
794,A1,A4,B3,TZ,0,0,0,O_0
795,A1,A4,B4,A1,0,0,reflexivity,O_3
796,A1,A4,B4,A2,0,0,0,O_0
797,A1,A4,B4,A3,0,0,0,O_0
798,A1,A4,B4,A4,0,0,0,O_0
799,A1,A4,B4,TX,0,0,0,O_0
800,A1,A4,B4,B1,0,0,train,O_3
801,A1,A4,B4,B2,0,0,0,O_0
802,A1,A4,B4,B3,0,0,0,O_0
803,A1,A4,B4,B4,0,0,0,O_0
804,A1,A4,B4,TY,0,0,0,O_0
805,A1,A4,B4,C1,0,0,transitivity,O_3
806,A1,A4,B4,C2,0,0,0,O_0
807,A1,A4,B4,C3,0,0,0,O_0
808,A1,A4,B4,C4,0,0,0,O_0
809,A1,A4,B4,TZ,0,0,0,O_0
810,A1,A4,TY,A1,0,0,reflexivity,O_3
811,A1,A4,TY,A2,0,0,0,O_0
812,A1,A4,TY,A3,0,0,0,O_0
813,A1,A4,TY,A4,0,0,0,O_0
814,A1,A4,TY,TX,0,0,0,O_0
815,A1,A4,TY,B1,0,0,train,O_3
816,A1,A4,TY,B2,0,0,0,O_0
817,A1,A4,TY,B3,0,0,0,O_0
818,A1,A4,TY,B4,0,0,0,O_0
819,A1,A4,TY,TY,0,0,0,O_0
820,A1,A4,TY,C1,0,0,transitivity,O_3
821,A1,A4,TY,C2,0,0,0,O_0
822,A1,A4,TY,C3,0,0,0,O_0
823,A1,A4,TY,C4,0,0,0,O_0
824,A1,A4,TY,TZ,0,0,0,O_0
826,A1,A4,C1,A2,0,transitivity,0,O_2
827,A1,A4,C1,A3,0,transitivity,0,O_2
828,A1,A4,C1,A4,0,transitivity,0,O_2
829,A1,A4,C1,TX,0,transitivity,0,O_2
831,A1,A4,C1,B2,0,transitivity,0,O_2
832,A1,A4,C1,B3,0,transitivity,0,O_2
833,A1,A4,C1,B4,0,transitivity,0,O_2
834,A1,A4,C1,TY,0,transitivity,0,O_2
836,A1,A4,C1,C2,0,transitivity,0,O_2
837,A1,A4,C1,C3,0,transitivity,0,O_2
838,A1,A4,C1,C4,0,transitivity,0,O_2
839,A1,A4,C1,TZ,0,transitivity,0,O_2
840,A1,A4,C2,A1,0,0,reflexivity,O_3
841,A1,A4,C2,A2,0,0,0,O_0
842,A1,A4,C2,A3,0,0,0,O_0
843,A1,A4,C2,A4,0,0,0,O_0
844,A1,A4,C2,TX,0,0,0,O_0
845,A1,A4,C2,B1,0,0,train,O_3
846,A1,A4,C2,B2,0,0,0,O_0
847,A1,A4,C2,B3,0,0,0,O_0
848,A1,A4,C2,B4,0,0,0,O_0
849,A1,A4,C2,TY,0,0,0,O_0
850,A1,A4,C2,C1,0,0,transitivity,O_3
851,A1,A4,C2,C2,0,0,0,O_0
852,A1,A4,C2,C3,0,0,0,O_0
853,A1,A4,C2,C4,0,0,0,O_0
854,A1,A4,C2,TZ,0,0,0,O_0
855,A1,A4,C3,A1,0,0,reflexivity,O_3
856,A1,A4,C3,A2,0,0,0,O_0
857,A1,A4,C3,A3,0,0,0,O_0
858,A1,A4,C3,A4,0,0,0,O_0
859,A1,A4,C3,TX,0,0,0,O_0
860,A1,A4,C3,B1,0,0,train,O_3
861,A1,A4,C3,B2,0,0,0,O_0
862,A1,A4,C3,B3,0,0,0,O_0
863,A1,A4,C3,B4,0,0,0,O_0
864,A1,A4,C3,TY,0,0,0,O_0
865,A1,A4,C3,C1,0,0,transitivity,O_3
866,A1,A4,C3,C2,0,0,0,O_0
867,A1,A4,C3,C3,0,0,0,O_0
868,A1,A4,C3,C4,0,0,0,O_0
869,A1,A4,C3,TZ,0,0,0,O_0
870,A1,A4,C4,A1,0,0,reflexivity,O_3
871,A1,A4,C4,A2,0,0,0,O_0
872,A1,A4,C4,A3,0,0,0,O_0
873,A1,A4,C4,A4,0,0,0,O_0
874,A1,A4,C4,TX,0,0,0,O_0
875,A1,A4,C4,B1,0,0,train,O_3
876,A1,A4,C4,B2,0,0,0,O_0
877,A1,A4,C4,B3,0,0,0,O_0
878,A1,A4,C4,B4,0,0,0,O_0
879,A1,A4,C4,TY,0,0,0,O_0
880,A1,A4,C4,C1,0,0,transitivity,O_3
881,A1,A4,C4,C2,0,0,0,O_0
882,A1,A4,C4,C3,0,0,0,O_0
883,A1,A4,C4,C4,0,0,0,O_0
884,A1,A4,C4,TZ,0,0,0,O_0
885,A1,A4,TZ,A1,0,0,reflexivity,O_3
886,A1,A4,TZ,A2,0,0,0,O_0
887,A1,A4,TZ,A3,0,0,0,O_0
888,A1,A4,TZ,A4,0,0,0,O_0
889,A1,A4,TZ,TX,0,0,0,O_0
890,A1,A4,TZ,B1,0,0,train,O_3
891,A1,A4,TZ,B2,0,0,0,O_0
892,A1,A4,TZ,B3,0,0,0,O_0
893,A1,A4,TZ,B4,0,0,0,O_0
894,A1,A4,TZ,TY,0,0,0,O_0
895,A1,A4,TZ,C1,0,0,transitivity,O_3
896,A1,A4,TZ,C2,0,0,0,O_0
897,A1,A4,TZ,C3,0,0,0,O_0
898,A1,A4,TZ,C4,0,0,0,O_0
899,A1,A4,TZ,TZ,0,0,0,O_0
901,A1,TX,A1,A2,0,reflexivity,0,O_2
902,A1,TX,A1,A3,0,reflexivity,0,O_2
903,A1,TX,A1,A4,0,reflexivity,0,O_2
904,A1,TX,A1,TX,0,reflexivity,0,O_2
906,A1,TX,A1,B2,0,reflexivity,0,O_2
907,A1,TX,A1,B3,0,reflexivity,0,O_2
908,A1,TX,A1,B4,0,reflexivity,0,O_2
909,A1,TX,A1,TY,0,reflexivity,0,O_2
911,A1,TX,A1,C2,0,reflexivity,0,O_2
912,A1,TX,A1,C3,0,reflexivity,0,O_2
913,A1,TX,A1,C4,0,reflexivity,0,O_2
914,A1,TX,A1,TZ,0,reflexivity,0,O_2
915,A1,TX,A2,A1,0,0,reflexivity,O_3
916,A1,TX,A2,A2,0,0,0,O_0
917,A1,TX,A2,A3,0,0,0,O_0
918,A1,TX,A2,A4,0,0,0,O_0
919,A1,TX,A2,TX,0,0,0,O_0
920,A1,TX,A2,B1,0,0,train,O_3
921,A1,TX,A2,B2,0,0,0,O_0
922,A1,TX,A2,B3,0,0,0,O_0
923,A1,TX,A2,B4,0,0,0,O_0
924,A1,TX,A2,TY,0,0,0,O_0
925,A1,TX,A2,C1,0,0,transitivity,O_3
926,A1,TX,A2,C2,0,0,0,O_0
927,A1,TX,A2,C3,0,0,0,O_0
928,A1,TX,A2,C4,0,0,0,O_0
929,A1,TX,A2,TZ,0,0,0,O_0
930,A1,TX,A3,A1,0,0,reflexivity,O_3
931,A1,TX,A3,A2,0,0,0,O_0
932,A1,TX,A3,A3,0,0,0,O_0
933,A1,TX,A3,A4,0,0,0,O_0
934,A1,TX,A3,TX,0,0,0,O_0
935,A1,TX,A3,B1,0,0,train,O_3
936,A1,TX,A3,B2,0,0,0,O_0
937,A1,TX,A3,B3,0,0,0,O_0
938,A1,TX,A3,B4,0,0,0,O_0
939,A1,TX,A3,TY,0,0,0,O_0
940,A1,TX,A3,C1,0,0,transitivity,O_3
941,A1,TX,A3,C2,0,0,0,O_0
942,A1,TX,A3,C3,0,0,0,O_0
943,A1,TX,A3,C4,0,0,0,O_0
944,A1,TX,A3,TZ,0,0,0,O_0
945,A1,TX,A4,A1,0,0,reflexivity,O_3
946,A1,TX,A4,A2,0,0,0,O_0
947,A1,TX,A4,A3,0,0,0,O_0
948,A1,TX,A4,A4,0,0,0,O_0
949,A1,TX,A4,TX,0,0,0,O_0
950,A1,TX,A4,B1,0,0,train,O_3
951,A1,TX,A4,B2,0,0,0,O_0
952,A1,TX,A4,B3,0,0,0,O_0
953,A1,TX,A4,B4,0,0,0,O_0
954,A1,TX,A4,TY,0,0,0,O_0
955,A1,TX,A4,C1,0,0,transitivity,O_3
956,A1,TX,A4,C2,0,0,0,O_0
957,A1,TX,A4,C3,0,0,0,O_0
958,A1,TX,A4,C4,0,0,0,O_0
959,A1,TX,A4,TZ,0,0,0,O_0
960,A1,TX,TX,A1,0,0,reflexivity,O_3
961,A1,TX,TX,A2,0,0,0,O_0
962,A1,TX,TX,A3,0,0,0,O_0
963,A1,TX,TX,A4,0,0,0,O_0
964,A1,TX,TX,TX,0,0,0,O_0
965,A1,TX,TX,B1,0,0,train,O_3
966,A1,TX,TX,B2,0,0,0,O_0
967,A1,TX,TX,B3,0,0,0,O_0
968,A1,TX,TX,B4,0,0,0,O_0
969,A1,TX,TX,TY,0,0,0,O_0
970,A1,TX,TX,C1,0,0,transitivity,O_3
971,A1,TX,TX,C2,0,0,0,O_0
972,A1,TX,TX,C3,0,0,0,O_0
973,A1,TX,TX,C4,0,0,0,O_0
974,A1,TX,TX,TZ,0,0,0,O_0
976,A1,TX,B1,A2,0,train,0,O_2
977,A1,TX,B1,A3,0,train,0,O_2
978,A1,TX,B1,A4,0,train,0,O_2
979,A1,TX,B1,TX,0,train,0,O_2
981,A1,TX,B1,B2,0,train,0,O_2
982,A1,TX,B1,B3,0,train,0,O_2
983,A1,TX,B1,B4,0,train,0,O_2
984,A1,TX,B1,TY,0,train,0,O_2
986,A1,TX,B1,C2,0,train,0,O_2
987,A1,TX,B1,C3,0,train,0,O_2
988,A1,TX,B1,C4,0,train,0,O_2
989,A1,TX,B1,TZ,0,train,0,O_2
990,A1,TX,B2,A1,0,0,reflexivity,O_3
991,A1,TX,B2,A2,0,0,0,O_0
992,A1,TX,B2,A3,0,0,0,O_0
993,A1,TX,B2,A4,0,0,0,O_0
994,A1,TX,B2,TX,0,0,0,O_0
995,A1,TX,B2,B1,0,0,train,O_3
996,A1,TX,B2,B2,0,0,0,O_0
997,A1,TX,B2,B3,0,0,0,O_0
998,A1,TX,B2,B4,0,0,0,O_0
999,A1,TX,B2,TY,0,0,0,O_0
1000,A1,TX,B2,C1,0,0,transitivity,O_3
1001,A1,TX,B2,C2,0,0,0,O_0
1002,A1,TX,B2,C3,0,0,0,O_0
1003,A1,TX,B2,C4,0,0,0,O_0
1004,A1,TX,B2,TZ,0,0,0,O_0
1005,A1,TX,B3,A1,0,0,reflexivity,O_3
1006,A1,TX,B3,A2,0,0,0,O_0
1007,A1,TX,B3,A3,0,0,0,O_0
1008,A1,TX,B3,A4,0,0,0,O_0
1009,A1,TX,B3,TX,0,0,0,O_0
1010,A1,TX,B3,B1,0,0,train,O_3
1011,A1,TX,B3,B2,0,0,0,O_0
1012,A1,TX,B3,B3,0,0,0,O_0
1013,A1,TX,B3,B4,0,0,0,O_0
1014,A1,TX,B3,TY,0,0,0,O_0
1015,A1,TX,B3,C1,0,0,transitivity,O_3
1016,A1,TX,B3,C2,0,0,0,O_0
1017,A1,TX,B3,C3,0,0,0,O_0
1018,A1,TX,B3,C4,0,0,0,O_0
1019,A1,TX,B3,TZ,0,0,0,O_0
1020,A1,TX,B4,A1,0,0,reflexivity,O_3
1021,A1,TX,B4,A2,0,0,0,O_0
1022,A1,TX,B4,A3,0,0,0,O_0
1023,A1,TX,B4,A4,0,0,0,O_0
1024,A1,TX,B4,TX,0,0,0,O_0
1025,A1,TX,B4,B1,0,0,train,O_3
1026,A1,TX,B4,B2,0,0,0,O_0
1027,A1,TX,B4,B3,0,0,0,O_0
1028,A1,TX,B4,B4,0,0,0,O_0
1029,A1,TX,B4,TY,0,0,0,O_0
1030,A1,TX,B4,C1,0,0,transitivity,O_3
1031,A1,TX,B4,C2,0,0,0,O_0
1032,A1,TX,B4,C3,0,0,0,O_0
1033,A1,TX,B4,C4,0,0,0,O_0
1034,A1,TX,B4,TZ,0,0,0,O_0
1035,A1,TX,TY,A1,0,0,reflexivity,O_3
1036,A1,TX,TY,A2,0,0,0,O_0
1037,A1,TX,TY,A3,0,0,0,O_0
1038,A1,TX,TY,A4,0,0,0,O_0
1039,A1,TX,TY,TX,0,0,0,O_0
1040,A1,TX,TY,B1,0,0,train,O_3
1041,A1,TX,TY,B2,0,0,0,O_0
1042,A1,TX,TY,B3,0,0,0,O_0
1043,A1,TX,TY,B4,0,0,0,O_0
1044,A1,TX,TY,TY,0,0,0,O_0
1045,A1,TX,TY,C1,0,0,transitivity,O_3
1046,A1,TX,TY,C2,0,0,0,O_0
1047,A1,TX,TY,C3,0,0,0,O_0
1048,A1,TX,TY,C4,0,0,0,O_0
1049,A1,TX,TY,TZ,0,0,0,O_0
1051,A1,TX,C1,A2,0,transitivity,0,O_2
1052,A1,TX,C1,A3,0,transitivity,0,O_2
1053,A1,TX,C1,A4,0,transitivity,0,O_2
1054,A1,TX,C1,TX,0,transitivity,0,O_2
1056,A1,TX,C1,B2,0,transitivity,0,O_2
1057,A1,TX,C1,B3,0,transitivity,0,O_2
1058,A1,TX,C1,B4,0,transitivity,0,O_2
1059,A1,TX,C1,TY,0,transitivity,0,O_2
1061,A1,TX,C1,C2,0,transitivity,0,O_2
1062,A1,TX,C1,C3,0,transitivity,0,O_2
1063,A1,TX,C1,C4,0,transitivity,0,O_2
1064,A1,TX,C1,TZ,0,transitivity,0,O_2
1065,A1,TX,C2,A1,0,0,reflexivity,O_3
1066,A1,TX,C2,A2,0,0,0,O_0
1067,A1,TX,C2,A3,0,0,0,O_0
1068,A1,TX,C2,A4,0,0,0,O_0
1069,A1,TX,C2,TX,0,0,0,O_0
1070,A1,TX,C2,B1,0,0,train,O_3
1071,A1,TX,C2,B2,0,0,0,O_0
1072,A1,TX,C2,B3,0,0,0,O_0
1073,A1,TX,C2,B4,0,0,0,O_0
1074,A1,TX,C2,TY,0,0,0,O_0
1075,A1,TX,C2,C1,0,0,transitivity,O_3
1076,A1,TX,C2,C2,0,0,0,O_0
1077,A1,TX,C2,C3,0,0,0,O_0
1078,A1,TX,C2,C4,0,0,0,O_0
1079,A1,TX,C2,TZ,0,0,0,O_0
1080,A1,TX,C3,A1,0,0,reflexivity,O_3
1081,A1,TX,C3,A2,0,0,0,O_0
1082,A1,TX,C3,A3,0,0,0,O_0
1083,A1,TX,C3,A4,0,0,0,O_0
1084,A1,TX,C3,TX,0,0,0,O_0
1085,A1,TX,C3,B1,0,0,train,O_3
1086,A1,TX,C3,B2,0,0,0,O_0
1087,A1,TX,C3,B3,0,0,0,O_0
1088,A1,TX,C3,B4,0,0,0,O_0
1089,A1,TX,C3,TY,0,0,0,O_0
1090,A1,TX,C3,C1,0,0,transitivity,O_3
1091,A1,TX,C3,C2,0,0,0,O_0
1092,A1,TX,C3,C3,0,0,0,O_0
1093,A1,TX,C3,C4,0,0,0,O_0
1094,A1,TX,C3,TZ,0,0,0,O_0
1095,A1,TX,C4,A1,0,0,reflexivity,O_3
1096,A1,TX,C4,A2,0,0,0,O_0
1097,A1,TX,C4,A3,0,0,0,O_0
1098,A1,TX,C4,A4,0,0,0,O_0
1099,A1,TX,C4,TX,0,0,0,O_0
1100,A1,TX,C4,B1,0,0,train,O_3
1101,A1,TX,C4,B2,0,0,0,O_0
1102,A1,TX,C4,B3,0,0,0,O_0
1103,A1,TX,C4,B4,0,0,0,O_0
1104,A1,TX,C4,TY,0,0,0,O_0
1105,A1,TX,C4,C1,0,0,transitivity,O_3
1106,A1,TX,C4,C2,0,0,0,O_0
1107,A1,TX,C4,C3,0,0,0,O_0
1108,A1,TX,C4,C4,0,0,0,O_0
1109,A1,TX,C4,TZ,0,0,0,O_0
1110,A1,TX,TZ,A1,0,0,reflexivity,O_3
1111,A1,TX,TZ,A2,0,0,0,O_0
1112,A1,TX,TZ,A3,0,0,0,O_0
1113,A1,TX,TZ,A4,0,0,0,O_0
1114,A1,TX,TZ,TX,0,0,0,O_0
1115,A1,TX,TZ,B1,0,0,train,O_3
1116,A1,TX,TZ,B2,0,0,0,O_0
1117,A1,TX,TZ,B3,0,0,0,O_0
1118,A1,TX,TZ,B4,0,0,0,O_0
1119,A1,TX,TZ,TY,0,0,0,O_0
1120,A1,TX,TZ,C1,0,0,transitivity,O_3
1121,A1,TX,TZ,C2,0,0,0,O_0
1122,A1,TX,TZ,C3,0,0,0,O_0
1123,A1,TX,TZ,C4,0,0,0,O_0
1124,A1,TX,TZ,TZ,0,0,0,O_0
1141,A1,B1,A2,A2,train,0,0,O_1
1142,A1,B1,A2,A3,train,0,0,O_1
1143,A1,B1,A2,A4,train,0,0,O_1
1144,A1,B1,A2,TX,train,0,0,O_1
1146,A1,B1,A2,B2,train,0,0,O_1
1147,A1,B1,A2,B3,train,0,0,O_1
1148,A1,B1,A2,B4,train,0,0,O_1
1149,A1,B1,A2,TY,train,0,0,O_1
1151,A1,B1,A2,C2,train,0,0,O_1
1152,A1,B1,A2,C3,train,0,0,O_1
1153,A1,B1,A2,C4,train,0,0,O_1
1154,A1,B1,A2,TZ,train,0,0,O_1
1156,A1,B1,A3,A2,train,0,0,O_1
1157,A1,B1,A3,A3,train,0,0,O_1
1158,A1,B1,A3,A4,train,0,0,O_1
1159,A1,B1,A3,TX,train,0,0,O_1
1161,A1,B1,A3,B2,train,0,0,O_1
1162,A1,B1,A3,B3,train,0,0,O_1
1163,A1,B1,A3,B4,train,0,0,O_1
1164,A1,B1,A3,TY,train,0,0,O_1
1166,A1,B1,A3,C2,train,0,0,O_1
1167,A1,B1,A3,C3,train,0,0,O_1
1168,A1,B1,A3,C4,train,0,0,O_1
1169,A1,B1,A3,TZ,train,0,0,O_1
1171,A1,B1,A4,A2,train,0,0,O_1
1172,A1,B1,A4,A3,train,0,0,O_1
1173,A1,B1,A4,A4,train,0,0,O_1
1174,A1,B1,A4,TX,train,0,0,O_1
1176,A1,B1,A4,B2,train,0,0,O_1
1177,A1,B1,A4,B3,train,0,0,O_1
1178,A1,B1,A4,B4,train,0,0,O_1
1179,A1,B1,A4,TY,train,0,0,O_1
1181,A1,B1,A4,C2,train,0,0,O_1
1182,A1,B1,A4,C3,train,0,0,O_1
1183,A1,B1,A4,C4,train,0,0,O_1
1184,A1,B1,A4,TZ,train,0,0,O_1
1186,A1,B1,TX,A2,train,0,0,O_1
1187,A1,B1,TX,A3,train,0,0,O_1
1188,A1,B1,TX,A4,train,0,0,O_1
1189,A1,B1,TX,TX,train,0,0,O_1
1191,A1,B1,TX,B2,train,0,0,O_1
1192,A1,B1,TX,B3,train,0,0,O_1
1193,A1,B1,TX,B4,train,0,0,O_1
1194,A1,B1,TX,TY,train,0,0,O_1
1196,A1,B1,TX,C2,train,0,0,O_1
1197,A1,B1,TX,C3,train,0,0,O_1
1198,A1,B1,TX,C4,train,0,0,O_1
1199,A1,B1,TX,TZ,train,0,0,O_1
1216,A1,B1,B2,A2,train,0,0,O_1
1217,A1,B1,B2,A3,train,0,0,O_1
1218,A1,B1,B2,A4,train,0,0,O_1
1219,A1,B1,B2,TX,train,0,0,O_1
1221,A1,B1,B2,B2,train,0,0,O_1
1222,A1,B1,B2,B3,train,0,0,O_1
1223,A1,B1,B2,B4,train,0,0,O_1
1224,A1,B1,B2,TY,train,0,0,O_1
1226,A1,B1,B2,C2,train,0,0,O_1
1227,A1,B1,B2,C3,train,0,0,O_1
1228,A1,B1,B2,C4,train,0,0,O_1
1229,A1,B1,B2,TZ,train,0,0,O_1
1231,A1,B1,B3,A2,train,0,0,O_1
1232,A1,B1,B3,A3,train,0,0,O_1
1233,A1,B1,B3,A4,train,0,0,O_1
1234,A1,B1,B3,TX,train,0,0,O_1
1236,A1,B1,B3,B2,train,0,0,O_1
1237,A1,B1,B3,B3,train,0,0,O_1
1238,A1,B1,B3,B4,train,0,0,O_1
1239,A1,B1,B3,TY,train,0,0,O_1
1241,A1,B1,B3,C2,train,0,0,O_1
1242,A1,B1,B3,C3,train,0,0,O_1
1243,A1,B1,B3,C4,train,0,0,O_1
1244,A1,B1,B3,TZ,train,0,0,O_1
1246,A1,B1,B4,A2,train,0,0,O_1
1247,A1,B1,B4,A3,train,0,0,O_1
1248,A1,B1,B4,A4,train,0,0,O_1
1249,A1,B1,B4,TX,train,0,0,O_1
1251,A1,B1,B4,B2,train,0,0,O_1
1252,A1,B1,B4,B3,train,0,0,O_1
1253,A1,B1,B4,B4,train,0,0,O_1
1254,A1,B1,B4,TY,train,0,0,O_1
1256,A1,B1,B4,C2,train,0,0,O_1
1257,A1,B1,B4,C3,train,0,0,O_1
1258,A1,B1,B4,C4,train,0,0,O_1
1259,A1,B1,B4,TZ,train,0,0,O_1
